Action ID,Announce Date,Target Ticker,Target Name,Acquirer Ticker,Announced Total Value (mil.),Payment Type,Deal Status,Completion/Termination Date,Cash Terms,Target Industry Sector
111830212,8/10/2015,2868 HK,Beijing Capital Land Ltd,BCGLZ CH,3477.16,Cash,Completed,11/11/2015,3.08,Financial
96548304,9/23/2014,2712 JP,Starbucks Coffee Japan Ltd,SBUX US,406.51,Cash,Completed,3/23/2015,1465,"Consumer, Cyclical"
131930837,9/16/2016,2651 JP,Lawson Inc,8058 JP,1986.87,Cash,Completed,2/9/2017,8650,"Consumer, Cyclical"
99935956,12/11/2014,2626 HK,Hunan Nonferrous Metals Corp Ltd,CMIN CH,798.14,Cash,Completed,3/31/2015,4.2,Basic Materials
117294720,12/15/2015,2450 JP,Ikyu Corp,4689 JP,774.05,Cash,Completed,3/14/2016,3433,Communications
42283438,1/8/2010,2332 HK,Hutchison Telecommunications International Ltd,13 HK,541.46,Cash,Completed,5/25/2010,2.2,Communications
53441732,4/6/2011,2327 TT,Yageo Corp,,1048.13,Cash,Terminated,7/22/2011,16.1,Industrial
126022576,5/23/2016,2325 TT,Siliconware Precision Industries Co Ltd,2311 TT,3363.15,Cash,Pending, ,51.2,Technology
116260150,11/27/2015,2233 HK,West China Cement Ltd,914 HK,572.45,Cash,Terminated,6/30/2016,1.69,Industrial
44942022,4/30/2010,2059 JP,Unicharm Petcare Corp,8113 JP,557.01,Cash,Completed,7/27/2010,3825,"Consumer, Non-cyclical"
143929165,4/28/2017,1880 HK,Belle International Holdings Ltd,,5724.77,Cash,Completed,7/28/2017,6.3,"Consumer, Cyclical"
138442726,1/10/2017,1833 HK,Intime Retail Group Co Ltd,,2190.48,Cash,Completed,5/22/2017,10,"Consumer, Cyclical"
61826362,2/21/2012,1688 HK,Alibaba.com Ltd,BABA US,2353.93,Cash,Completed,6/21/2012,13.5,Communications
105509411,2/6/2015,1638 HK,Kaisa Group Holdings Ltd,1918 HK,3837.52,Cash,Terminated,5/28/2015,1.8,Financial
113978839,10/13/2015,1558151D US,Wausau Paper Corp,SCAB SS,682.82,Cash,Completed,1/21/2016,10.25,"Consumer, Non-cyclical"
78266151,6/11/2013,1544310D US,Dole Food Co Inc,,2265.25,Cash,Completed,11/4/2013,13.5,"Consumer, Non-cyclical"
104686114,6/1/2015,1541931D US,Altera Corp,INTC US,14354.62,Cash,Completed,12/29/2015,54,Technology
76344929,4/24/2013,1536637D US,Buckeye Technologies Inc,GP US,1498.22,Cash,Completed,8/26/2013,37.5,Basic Materials
46826315,7/19/2010,1535857D US,ATC Technology Corp/IL,3022787Z US,419.96,Cash,Completed,10/25/2010,25,"Consumer, Cyclical"
103711390,3/16/2015,1508335D US,Life Time Fitness Inc,,3980.44,Cash,Completed,6/11/2015,72.1,"Consumer, Cyclical"
74848843,3/8/2013,1504558D US,Gardner Denver Inc,,3850.19,Cash,Completed,7/31/2013,76,Industrial
109799406,9/4/2015,1500785D US,TECO Energy Inc,EMA CN,10361.49,Cash,Completed,7/1/2016,27.55,Utilities
108072065,6/10/2015,1498499D US,HCC Insurance Holdings Inc,8766 JP,7479.76,Cash,Completed,10/28/2015,78,Financial
44511497,4/12/2010,1481878D US,DynCorp International Inc,137482Z US,1472.82,Cash,Completed,7/8/2010,17.55,"Consumer, Non-cyclical"
110825209,8/6/2015,1477687D US,Merge Healthcare Inc,IBM US,917.98,Cash,Completed,10/14/2015,7.13,Technology
76065092,4/15/2013,1468826D US,NFP Corp,13716Z US,1010.84,Cash,Completed,7/2/2013,25.35,Financial
66644555,7/23/2012,1467202D US,RailAmerica Inc,GWR US,1943.74,Cash,Completed,10/2/2012,27.5,Industrial
80522327,8/15/2013,1456071D HK,Magic Holdings International Ltd,OR FP,695.5,Cash,Completed,4/10/2014,6.3,"Consumer, Non-cyclical"
55933390,7/5/2011,1449779D US,Ameron International Corp,NOV US,617.4,Cash,Completed,10/6/2011,85,Industrial
109755512,10/17/2015,1448479D US,Campus Crest Communities Inc,922694Z US,1407.21,Cash,Completed,3/3/2016,7.018,Financial
47828164,8/30/2010,1440013D US,Cogent Inc,MMM US,662.43,Cash,Completed,12/2/2010,10.5,Industrial
85028440,12/16/2013,1431816D US,LSI Corp,1373183D US,5595.53,Cash,Completed,5/7/2014,11.15,Technology
51171125,1/11/2011,1426897D CN,Cliffs Quebec Iron Mining ULC,CLF US,4478.23,Cash,Completed,5/16/2011,17.25,Basic Materials
70015518,10/22/2012,1411788D US,Cascade Corp,6201 JP,703.42,Cash,Completed,4/1/2013,65,Industrial
54320941,5/9/2011,1382554D CN,FGL Sports Ltd,CTC/A CN,810.11,Cash,Completed,8/25/2011,26.5,"Consumer, Cyclical"
65878101,6/28/2012,1374430D CN,Progress Energy Canada Ltd,PET MK,5405.26,Cash,Completed,12/18/2012,22,Energy
45049154,5/4/2010,1330361D US,Interactive Data Corp,,2996.24,Cash,Completed,7/30/2010,33.86,"Consumer, Non-cyclical"
61398775,1/6/2012,1311365D HK,International Mining Machinery Holdings Ltd,JOY US,438.34,Cash,Completed,6/11/2012,8.5,Industrial
70688190,11/11/2012,1307218D CN,Brick Ltd/The,LNF CN,741.47,Cash,Completed,4/2/2013,5.4,"Consumer, Cyclical"
60313302,12/27/2011,1294243D US,Cogdell Spencer Inc,VTR US,635.49,Cash,Completed,4/3/2012,4.25,Financial
112541889,9/15/2015,1293 HK,Grand Baoxin Auto Group Ltd,600297 CH,2802.19,Cash,Completed,6/21/2016,5.99,"Consumer, Cyclical"
57620423,9/12/2011,1290105D US,Technip USA Inc,TEC FP,1024.33,Cash,Completed,12/2/2011,8,Energy
48470774,9/27/2010,1281683D US,Alberto-Culver Co,UNA NA,3701.34,Cash,Completed,5/11/2011,37.5,"Consumer, Non-cyclical"
78676601,6/25/2013,1280452D CN,CML HealthCare Inc,0697201D CN,1163.02,Cash,Completed,10/3/2013,10.75,"Consumer, Non-cyclical"
58791686,10/27/2011,1265384D CN,Conversant Intellectual Property Management Inc,535887Z US,445.33,Cash,Completed,12/29/2011,46,Technology
76064392,4/15/2013,1255459D US,Life Technologies Corp,TMO US,15402.34,Cash,Completed,2/4/2014,76.1312,"Consumer, Non-cyclical"
66423774,7/16/2012,1248911D US,Par Pharmaceutical Cos Inc,,1934.2,Cash,Completed,10/1/2012,50,"Consumer, Non-cyclical"
72738506,1/7/2013,1236053D US,EnergySolutions Inc,769664Z US,1101.27,Cash,Completed,5/28/2013,4.15,Industrial
78469555,6/18/2013,1230 HK,Yashili International Holdings Ltd,2319 HK,1021.81,Cash,Completed,8/13/2013,3.5,"Consumer, Non-cyclical"
66515401,7/17/2012,1192 HK,Titan Petrochemicals Group Ltd,IJAIMZ CH,621.97,Cash,Terminated,8/31/2012,0.025,Energy
49148893,10/25/2010,1074528D US,CommScope Inc,,3787.8,Cash,Completed,1/14/2011,31.5,Communications
63994926,5/2/2012,1073675D US,Charming Shoppes Inc,ASNA US,848.7,Cash,Completed,6/15/2012,7.35,"Consumer, Cyclical"
141628246,3/6/2017,107 HK,Sichuan Expressway Co Ltd,SCDHCZ CH,2212.71,Cash,Pending, ,4.54,"Consumer, Non-cyclical"
76402000,4/25/2013,1052394D US,MPG Office Trust Inc,BPO CN,1978.23,Cash,Completed,10/16/2013,3.15,Financial
149180712,9/22/2017,1030 HK,Future Land Development Holdings Ltd,1547348D KY,656.08,Cash,Terminated,10/17/2017,3.3,Financial
63860193,4/30/2012,0991739D US,Gen-Probe Inc,HOLX US,3757.47,Cash,Completed,8/2/2012,82.75,"Consumer, Non-cyclical"
58664215,10/24/2011,0967702D US,HealthSpring Inc,CI US,3803.02,Cash,Completed,1/31/2012,55,"Consumer, Non-cyclical"
73544130,1/31/2013,0966576D US,WMS Industries Inc,SGMS US,1449.26,Cash,Completed,10/18/2013,26,"Consumer, Cyclical"
73199288,1/18/2013,0965087D US,SeaCube Container Leasing Ltd,1885Z CN,466.63,Cash,Completed,4/25/2013,23,Financial
73114820,1/16/2013,0955035D CN,Iberian Minerals Corp plc,0261116D NA,626.36,Cash,Completed,2/7/2013,1.1,Basic Materials
46394997,6/30/2010,0954772D US,Argon ST Inc,BA US,732.36,Cash,Completed,8/6/2010,34.5,Industrial
69182150,9/26/2012,0948669D US,American Greetings Corp,,806.98,Cash,Completed,8/9/2013,19,"Consumer, Non-cyclical"
58080373,9/30/2011,0947035D CN,Anvil Mining Ltd,1208 HK,1251.86,Cash,Completed,3/20/2012,8,Basic Materials
54468887,5/12/2011,0905737D HK,Little Sheep Group Ltd,YUM US,551.11,Cash,Completed,2/3/2012,6.5,"Consumer, Cyclical"
55440074,6/16/2011,0882565D US,Sizmek Technologies Inc,DGIT US,481.32,Cash,Completed,7/27/2011,22,Communications
48675578,10/4/2010,0852980D US,Actel Corp,MSCC US,407.35,Cash,Completed,11/3/2010,20.88,Technology
73781769,2/6/2013,0852651D US,Metals USA Holdings Corp,RS US,1202.87,Cash,Completed,4/15/2013,20.65,Basic Materials
58848889,10/31/2011,0851201D CN,Grande Cache Coal Corp,,1054.78,Cash,Completed,3/7/2012,10,Energy
69794386,10/15/2012,0848680D US,Sprint Communications Inc,9984 JP,39739.41,Cash,Completed,7/11/2013,7.65,Communications
55398169,6/15/2011,0759047D CN,Breakwater Resources Ltd,NYR BB,455.83,Cash,Completed,9/8/2011,7,Basic Materials
56318401,7/20/2011,0700161D US,SFN Group Inc,RAND NA,715.93,Cash,Completed,9/6/2011,14,"Consumer, Non-cyclical"
48684806,10/4/2010,0625947D CN,Parkbridge Lifestyle Communities Inc,120537Z CN,769.17,Cash,Completed,1/12/2011,7.3,Financial
45150022,5/7/2010,0313624D US,Stanley Inc,GIB/A CN,1054.64,Cash,Completed,8/18/2010,37.5,Industrial
53392170,4/4/2011,0203524D US,National Semiconductor Corp,TXN US,6406.52,Cash,Completed,9/26/2011,25,Technology
43424164,2/28/2010,0202445Q US,EMD Millipore Corp,MRK GR,6805.77,Cash,Completed,7/15/2010,107,"Consumer, Non-cyclical"
43685192,2/25/2010,0174196D CN,Crew Gold Corp,CHMF RM,604.6,Cash,Terminated,4/1/2010,1.1,Basic Materials
56182378,7/15/2011,0167866D US,Petrohawk Energy Corp,BHP AU,14887.12,Cash,Completed,8/26/2011,38.75,Energy
